id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
444675,"Lux Furnished 3-bed. Bay Views, Huge Yard & Patio",2206832,Athena,,Glen Park,37.74088,-122.43251,Entire home/apt,195,30,8,2019-07-20,0.07,2,127,0,
450992,Charming Apt in the middle of SF F1,374909,Eric,,Western Addition,37.77477,-122.43225,Entire home/apt,90,30,25,2021-06-30,0.28,12,303,2,
455783,Queen Size Bed in Private Room with Loft at Beach,1421509,Matthew,,Outer Sunset,37.7541,-122.50854,Private room,44,30,99,2021-02-08,1.26,2,0,1,
456264,Modern 2BR/1BA Russian Hill Condo,2268272,Property,,Russian Hill,37.80436,-122.41913,Entire home/apt,149,30,44,2018-05-17,0.42,2,252,0,
459990,Russian Hill Studio,1479964,James,,Russian Hill,37.79932,-122.41488,Entire home/apt,125,30,3,2017-08-14,0.03,18,62,0,
465723,Charming suite in West Portal area,305557,Sheila,,Parkside,37.74033,-122.47144,Entire home/apt,160,30,451,2021-04-05,4.49,1,303,4,STR-0000132
467507,Gorgeous Bernal Heights Studio Apartment,2320888,Jennifer,,Bernal Heights,37.74797,-122.41111,Entire home/apt,165,3,268,2021-11-29,3.01,1,310,40,STR-0001390
468490,Penthouse Panoramic View Home with Decks,285168,Bill,,Russian Hill,37.80109,-122.41385,Entire home/apt,399,2,42,2021-11-27,1.15,1,265,8,STR-0000265
468751,"2 bedroom garden flat, heart of SF",2326926,Terrance,,Mission,37.76717,-122.42495,Entire home/apt,280,3,26,2018-04-27,0.34,1,0,0,STR-0002438
470686,Private bath/Queen bdrm/Super Location,2335495,Hao,,Mission,37.76761,-122.42474,Private room,125,1,308,2021-11-07,3.44,2,0,36,STR-0000378
474107,Three cozy rooms in an SF Edwardian home!,2318089,Inés,,Excelsior,37.72369,-122.42865,Private room,93,2,97,2021-10-09,2.06,1,156,18,STR-0002574
479415,Sunny Home in Prime Bernal Heights,350839,Amy,,Bernal Heights,37.74125,-122.41368,Entire home/apt,315,4,22,2019-08-18,0.34,1,0,0,STR-0003343
487019,Spacious Bright 3 br/2ba in Potrero Hill,2410550,Cecile,,Potrero Hill,37.75622,-122.39821,Entire home/apt,225,5,24,2021-06-01,0.23,1,135,1,STR-0001599
487499,Mission District - Perfect Location,1682183,Daniel,,Mission,37.75884,-122.42232,Entire home/apt,125,30,187,2021-10-05,1.68,1,332,3,
491867,Central San Francisco Urban Dream,969518,Sona,,Western Addition,37.77196,-122.43477,Entire home/apt,375,2,40,2021-10-31,0.45,1,2,3,STR-0000192
493889,Spacious 1brm w/ breathtaking view,2439917,Germaine,,Outer Mission,37.72833,-122.44125,Entire home/apt,189,4,81,2021-11-02,0.81,1,334,14,STR-0004820
494111,Comfortable space of your own in SF,252927,Vivian,,Outer Richmond,37.77991,-122.48508,Entire home/apt,130,3,189,2021-11-14,1.85,2,339,18,1076015
501770,Contemporary Home with Mid-Century Modern Design,2475480,Arthur,,Haight Ashbury,37.77252,-122.43846,Entire home/apt,220,30,108,2021-11-21,1.21,5,156,4,
503362,"Million Dollar Penthouse, Remodeled",2475480,Arthur,,Haight Ashbury,37.77265,-122.43857,Entire home/apt,350,30,115,2016-04-24,1.03,5,0,0,
504146,★ Iconic Marina Waterfront ★ Walk/Bike Score 94+,2486135,Laura,,Marina,37.80489,-122.43746,Entire home/apt,269,2,97,2021-09-07,0.90,2,180,8,STR-0000323
505530,Come stay in Bernal Heights!!,698337,Emily,,Bernal Heights,37.74154,-122.4086,Entire home/apt,206,30,10,2021-05-27,0.10,3,180,1,City registration pending
519796,Lrg Sunny Flat/1 Blk fr Lombard St,2019559,Suzette,,Russian Hill,37.801,-122.42436,Entire home/apt,126,31,79,2018-09-04,1.19,1,328,0,1025574
522273,Amazing Private Room w/View in Beautiful SF Flat,2568946,Kymberli,,Bayview,37.73852,-122.39215,Private room,62,30,11,2019-08-16,0.22,1,87,0,
530857,"Sunny, quiet private room with parking",2607120,Gregory,,Excelsior,37.71727,-122.43644,Private room,92,2,30,2021-10-29,0.77,2,279,9,STR-0003035
531151,Sunny 4-Bedroom Family Home Central SF Location,2608908,Jennifer,,Bernal Heights,37.73466,-122.41694,Entire home/apt,449,4,20,2021-11-28,0.22,1,6,1,STR-0000603
533627,Potrero Paradise with Stunning Views and Hot Tub,2544752,Fran,,Potrero Hill,37.7608,-122.40379,Entire home/apt,534,40,35,2021-03-27,0.34,1,6,1,STR-0000040
535293,Amazing 3BR/3BA Radiant Heated Apt,250861,Belinda,,Ocean View,37.72334,-122.45557,Entire home/apt,295,30,25,2018-05-31,0.41,4,179,0,City registration pending
537133,Castro Garden Loft,127367,Annette,,Castro/Upper Market,37.75714,-122.43419,Entire home/apt,105,30,5,2018-08-12,0.04,17,323,0,
545585,★ Penthouse in excellent location with views!,2682061,Jose,,Nob Hill,37.79629,-122.41006,Private room,400,30,92,2020-10-06,1.11,4,365,0,1116962
545685,"Garden Suite by Golden Gate Park, Private Bathrm",2676602,Su,,Outer Richmond,37.77502,-122.48035,Entire home/apt,99,2,877,2021-12-01,8.57,2,61,56,STR-0000234
555596,Charming Noe Valley Garden Oasis,1772044,Judy,,Noe Valley,37.74402,-122.43729,Entire home/apt,99,30,145,2021-03-31,5.22,1,87,7,City Registration Pending
561148,"Great Family Home, Quiet Street, Close to GG Park",2758480,Steve,,Inner Richmond,37.77689,-122.45594,Entire home/apt,425,3,28,2021-11-21,0.31,1,0,4,City Registration Pending
561602,Stunning view/Mission District/20 minutes downtown,2760904,Matthew,,Bernal Heights,37.744736,-122.418465,Private room,80,4,202,2021-10-12,2.26,1,25,5,STR-0001006
562593,Beauty in the Heart of North Beach,2767413,Matt,,North Beach,37.80082,-122.40594,Entire home/apt,185,3,44,2021-11-24,0.40,1,48,23,STR-0004153
568161,Comfortable Room in Glen Park (SF),2795397,Beth,,Outer Mission,37.73218,-122.43726,Private room,68,2,381,2021-11-22,3.76,1,10,8,City Registration Pending
571042,Upscale View Cottage in San Francisco 3br/ 2.5ba.,1550529,Shannon,,Haight Ashbury,37.76829,-122.43968,Entire home/apt,620,30,14,2021-09-01,0.12,1,0,1,STR-0001512
571142,Best San Francisco Airbnb! Walk Everywhere!,2072534,Adam,,Inner Sunset,37.76459,-122.45483,Entire home/apt,216,30,44,2021-11-06,0.50,2,178,3,
580106,Enormous beautiful room in a great area,475974,Ari,,Haight Ashbury,37.77612,-122.44247,Private room,93,1,69,2020-01-14,0.91,3,0,0,STR-0003348
582335,"Luxurious, high end, modern, remodeled Victorian.",2867852,Adam,,Marina,37.80144,-122.43865,Entire home/apt,1049,4,11,2021-07-27,0.11,1,257,2,STR-0001314
585326,"Cozy Suite by Golden Gate Park, Private Bathrm",2676602,Su,,Outer Richmond,37.77547,-122.48116,Entire home/apt,66,2,790,2021-11-21,7.86,2,141,45,STR-0000234
589767,Beautiful Nob Hill Apartment with Perfect Location,1692184,Joe & Katrina,,Russian Hill,37.79769,-122.41155,Entire home/apt,325,7,25,2021-08-09,0.24,3,103,3,STR-0002875
592883,Quiet bedroom with private bathroom,1776403,Ken,,Mission,37.75594,-122.41105,Private room,80,7,56,2021-10-04,1.42,5,343,9,STR-0000166
593253,Lower Haight Victorian room,2929255,Trevor,,Western Addition,37.7699,-122.42917,Private room,90,7,369,2020-02-22,5.15,1,336,0,STR-0000163
596042,Prime Location - Single Airy Room,216682,Jay,,Pacific Heights,37.79361,-122.42469,Private room,48,30,100,2021-08-13,0.93,9,307,2,
602036,Eclectic Queen Anne Victorian in NOPA,224980,Larry And Robin,,Western Addition,37.7769,-122.44312,Entire home/apt,420,30,1,2017-09-22,0.02,2,136,0,
604221,(800Mbps) Cute Bright 2BR Downtown walk to BART,2991110,Jerry,,Downtown/Civic Center,37.78239,-122.41833,Entire home/apt,100,30,22,2021-01-17,0.19,1,38,1,
607500,Newly Renovated - San Francisco in Style,1805856,Adam N Alex,,Haight Ashbury,37.76864,-122.45267,Entire home/apt,975,3,59,2021-09-26,0.66,1,348,4,STR-0004236
616204,Walker's Paradise - Heart of SF,2806033,Tina,,Chinatown,37.79644,-122.40879,Entire home/apt,450,7,74,2021-08-16,0.66,2,358,1,STR-0002254
616517,Beautiful and Spacious Loft - SOMA,3055666,Steven,,South of Market,37.77459,-122.40768,Entire home/apt,199,30,111,2021-11-17,1.63,1,310,5,
626349,Sunny Modern Luxury Condo!,2528117,Sean,,South of Market,37.78097,-122.40628,Entire home/apt,123,30,47,2021-08-16,0.81,1,43,5,
628068,Contemporary Studio- Prime Location,1347606,Momchil,,Financial District,37.78724,-122.39825,Entire home/apt,97,30,56,2021-11-30,0.60,1,51,2,
632303,"Cozy Stylish Apt in SF Hills. Trails, Bay Views",2206832,Athena,,Glen Park,37.73932,-122.43337,Entire home/apt,95,30,16,2021-07-01,0.40,2,199,4,
633629,Room with Private Sitting Area,3151325,Andrea,,Outer Mission,37.73175,-122.44106,Private room,100,1,82,2021-08-15,0.97,2,77,2,STR-0004555
635850,SF Penthouse right next to the Moscone Center,3169829,Anjan,,South of Market,37.78297,-122.39963,Private room,280,2,21,2020-02-15,0.20,2,90,0,STR-0004617
640605,San Francisco Marina Garden Studio,3198692,Alexandra,,Marina,37.80261,-122.43383,Entire home/apt,110,30,57,2021-11-30,0.50,1,50,2,STR-0000284
642672,Gorgeous 1BR - heart of Noe Valley,611216,Yasaman,,Bernal Heights,37.74584,-122.42412,Entire home/apt,99,30,6,2013-06-20,0.05,1,137,0,
647360,"Stylish, Comfortable Apartment Close to Twin Peaks",3245648,Eric & Peter,,Lakeshore,37.73286,-122.47812,Entire home/apt,267,2,381,2021-11-30,4.13,1,304,46,STR-0000044
648086,Private room and Private bath.,3250518,Ponge,,Bernal Heights,37.74189,-122.41902,Private room,79,3,288,2021-11-29,3.23,1,161,17,STR-0001829
654279,Quiet Room in Our Friendly Home,3289160,Tim & Chris,,Bayview,37.74444,-122.40408,Private room,90,3,317,2020-02-02,3.14,1,2,0,"STR-0004235

(Formerly STR-0000161)"
663623,Grand victorian flat in mission SF,119920,Gwen,,Mission,37.7562,-122.40944,Entire home/apt,240,2,34,2021-10-18,0.38,1,324,11,STR-0001506
664307,Private Room: Escape to the Mission,3355966,Geoff,,Mission,37.75292,-122.4186,Private room,105,2,432,2021-12-02,4.21,2,356,18,City Registration Pending
664315,Home in the Heart of the Mission,3355966,Geoff,,Mission,37.75502,-122.41889,Entire home/apt,136,7,6,2018-06-13,0.08,2,0,0,City Registration Pending
666434,San Francisco one bedroom unit,103427,Jacqueline M,,Financial District,37.78929,-122.40601,Entire home/apt,357,2,4,2015-01-14,0.04,2,365,0,timeshare
671513,Sunny San Francisco Spot near Golden Gate Park!,2072534,Adam,,Inner Sunset,37.76618,-122.45311,Entire home/apt,205,30,8,2014-09-17,0.07,2,178,0,
678556,"Cheerful, Private Garden Studio - Retreat from the City",3453060,Lorraine,,Haight Ashbury,37.77426,-122.45376,Entire home/apt,165,5,423,2021-11-24,4.09,1,67,12,STR-0000027
680288,Cozy Mission Garden Rooms,3463569,Ken,,Mission,37.7523,-122.41395,Entire home/apt,175,2,276,2021-09-22,3.15,1,255,12,STR-0000002
690872,Pacific Hts Designer Home,1142106,Pat,,Pacific Heights,37.79156,-122.44492,Entire home/apt,240,30,0,,,1,30,0,
691023,Modern and Serene House on Dolores Park,3531780,Mickey,,Castro/Upper Market,37.75757,-122.42693,Entire home/apt,450,4,34,2019-12-26,0.62,1,4,0,STR-0004590
696827,studio unit san francisco,103427,Jacqueline M,,Chinatown,37.79163,-122.4072,Entire home/apt,257,2,1,2012-09-22,0.01,2,364,0,timeshare
699723,2BR Penthouse with 4 sunny decks,469757,Reid,,Potrero Hill,37.76497,-122.39798,Entire home/apt,428,30,69,2021-08-05,0.87,1,192,4,STR-0002433
708731,Private Entry to Private Bed/Bath w Garden Outside,3645596,Karen,,Western Addition,37.78163,-122.43819,Private room,130,4,266,2021-11-01,2.69,1,0,3,STR-0000113
715543,Marie's sunny spacious Mission loft,3676663,Catherine Marie,,Mission,37.76196,-122.41361,Entire home/apt,180,30,4,2014-09-04,0.04,2,0,0,
715754,Stunning Views Near Haight & Castro,3685746,Deb & Greg,,Castro/Upper Market,37.76476,-122.44273,Entire home/apt,160,30,81,2020-10-15,0.92,2,337,0,
719431,Garden live/work suite in safe area by Metro subwy,783438,Phil,,West of Twin Peaks,37.73993,-122.4686,Entire home/apt,106,5,355,2021-11-19,3.50,2,133,31,STR-0000053
720811,Private Apartment in the Inner Richmond of SF,93873,Ron & Cherie,,Inner Richmond,37.77739,-122.46161,Entire home/apt,156,3,247,2021-11-09,2.30,1,108,18,STR-0000392
725300,"Bright, Serene Sanctuary above the Castro 3BR/Pkg",3750633,Alex,,Castro/Upper Market,37.75941,-122.44334,Private room,399,30,43,2017-11-09,0.74,1,90,0,STR-0002886
727866,Comfy Cozy Clean Guest Suite Near SF Ocean Beach,1743076,Kevin & Esther,,Outer Sunset,37.74658,-122.50314,Entire home/apt,150,1,506,2021-11-14,4.85,1,174,29,STR-0000207
727969,Spacious 1 Bedroom with Garden in Sunny Noe,3729230,Grace,,Noe Valley,37.7527,-122.43294,Entire home/apt,159,30,265,2021-07-20,2.61,2,321,5,STR-0000791
728585,Clipper Street Cottage,3780377,Doug,,Noe Valley,37.74988,-122.4355,Entire home/apt,129,3,322,2021-11-28,4.02,1,310,19,STR-0000052
728884,Spacious 2BR in Noe with Parking,3729230,Grace,,Noe Valley,37.75277,-122.43517,Entire home/apt,207,30,140,2021-08-15,2.12,2,365,2,STR-0000791
734801,"Luxurious, modern, beautiful A+view",3832375,Basia,,Pacific Heights,37.78972,-122.43086,Entire home/apt,195,31,29,2021-07-20,0.32,1,200,1,
734839,Relax in a Charming Edwardian Flat in Russian Hill,3832802,Kenji,,North Beach,37.80074,-122.41048,Entire home/apt,280,30,189,2021-11-04,1.77,1,62,5,STR-0000091
738547,Spectacular Bay View Russian Hill,3860047,Robert,,Russian Hill,37.80601,-122.41901,Entire home/apt,395,3,159,2021-11-07,1.68,1,301,24,STR-0004924
741327,Short-Term Furnished Rental Nob Hill FiDi: 1BR/1BA,9965793,The Twist,,Nob Hill,37.79102,-122.40921,Entire home/apt,123,30,9,2016-08-29,0.08,8,90,0,
745867,TWIN PEAK VIEWS! private mini-suite,3676045,Annie Maya,,Potrero Hill,37.75393,-122.39924,Private room,39,30,39,2021-11-20,0.36,1,94,6,
745957,Micro-Private Single,576273,Darren,,Financial District,37.79492147140108,-122.40312060350163,Private room,500,30,0,,,3,365,0,
746079,Castro/Corbett Heights Condo,1567365,Ian,,Castro/Upper Market,37.76079,-122.44434,Private room,130,1,375,2021-11-19,3.61,1,244,20,STR-0004525
747167,Micro-Private Double,576273,Darren,,Chinatown,37.79495,-122.40515,Private room,600,30,0,,,3,365,0,
749990,Remodeled Beauty in Haight Ashbury,2475480,Arthur,,Haight Ashbury,37.77164,-122.44084,Entire home/apt,225,30,73,2017-02-01,0.67,5,278,0,
752607,MIssion Charmer in Foodie Paradise - 3bd/1ba,3958328,Lily,,Mission,37.76548,-122.42032,Entire home/apt,299,5,328,2021-09-28,3.24,1,95,23,STR-0001363
754117,Amazing flat in Haight Ashbury,3967658,Ryan & Tricia,,Haight Ashbury,37.77234,-122.44622,Entire home/apt,275,3,166,2021-11-15,1.64,1,117,41,Pending Application
758815,Beautiful apartment with garden close to the water,3998807,Jacinta,,Marina,37.80304,-122.44187,Entire home/apt,128,30,25,2021-05-02,0.27,1,248,4,1021857
760794,"Panoramic View, Gorgeous, Homey:",4010707,Evelyn,,Glen Park,37.73743,-122.42932,Entire home/apt,200,30,26,2021-11-29,0.29,1,0,3,STR-0000448
765914,"Gorgeous Mission Loft, Great Light!",4038852,Garry,,Mission,37.75778,-122.41316,Entire home/apt,399,14,48,2020-03-16,0.65,1,365,0,STR-0002749
766516,"Sunlit Precita Park/Bernal 2BR+Bonus Rms, 5* Clean",4041928,Catherine & Christian,,Bernal Heights,37.7467,-122.41368,Entire home/apt,125,30,93,2021-11-15,1.01,1,47,4,STR-0001252
767506,Spacious Gem to Entertain or Relax,3807182,Jennifer,,West of Twin Peaks,37.74412,-122.45273,Entire home/apt,410,2,120,2021-10-11,1.18,1,307,9,STR-0000472
774323,PrivateBath.    Hike/Bike/TransitScore97,4085271,Jan,,Mission,37.76034,-122.42394,Private room,150,2,416,2021-11-20,4.66,2,63,8,STR-0000504
776239,"Modern view house up above the Castro, 3+bdrm/2ba",4094089,Josh,,Castro/Upper Market,37.75948,-122.44357,Entire home/apt,486,5,35,2021-10-09,0.71,1,0,9,STR-0002738
778520,Incredible place in hippest SF hood,529581,Sc,,Mission,37.76866,-122.42332,Private room,119,4,134,2020-03-14,1.64,2,84,0,STR-0000970
779109,Private Mission Rm w/ Modern Design,4091830,Daniel,,Mission,37.74869,-122.41935,Private room,160,30,173,2021-08-15,2.24,3,365,1,STR-0001812
781945,Huge Condo in the best Location,4124339,Tanmay,,Financial District,37.78471,-122.39852,Entire home/apt,350,183,3,2013-09-13,0.03,1,365,0,
783135,Huge 1BR Apartment + Garden (NoPa),13504479,Deborah,,Western Addition,37.77624,-122.44368,Entire home/apt,120,30,134,2021-10-01,1.99,1,196,6,City registration pending
783821,Exquisite Top Floor Castro Jewelbox + Parking,137980,Jack,,Castro/Upper Market,37.75919,-122.43723,Entire home/apt,395,30,21,2021-11-28,0.24,3,216,4,
784071,Elegant Spacious Flat with PARKING,3772252,Timothy,,Castro/Upper Market,37.7601,-122.42869,Entire home/apt,300,30,92,2021-10-16,0.93,1,312,4,
785901,ITH Pacific Tradewind Hostel Dorm Bed #7,329072,James & Friends,,Financial District,37.79369,-122.40417,Shared room,38,1,212,2020-02-22,2.22,15,90,0,428539.0
786492,Bed In Downtown Hostel For Solo Travelers #8,329072,James & Friends,,Financial District,37.79369,-122.40417,Shared room,38,1,212,2021-05-31,2.61,15,90,4,428539.0
786506,Single Dorm Bed at Hostel in Chinatown #9,329072,James & Friends,,Financial District,37.79369,-122.40417,Shared room,38,1,215,2021-11-28,2.28,15,86,15,428539.0
794626,Beautiful Bernal Heights Apartment,4186663,Justin,,Excelsior,37.72882,-122.42539,Entire home/apt,120,2,285,2021-11-06,3.75,1,338,22,Pending application
794649,Beautiful Balcony room in Haight Victorian,4152894,Gena And Jon,,Haight Ashbury,37.77153,-122.44169,Private room,120,30,46,2018-11-11,0.57,1,330,1,dlw8855de
795254,Attic Master Suite with Kitchenette,4189517,Jane,,Western Addition,37.77099,-122.43355,Entire home/apt,150,3,263,2021-11-27,2.84,1,296,37,STR-0000406
797887,Your Happy Place Urban Retreat,4201732,Tonia,,Outer Mission,37.73066,-122.45003,Private room,49,30,52,2019-06-22,0.73,1,238,0,0455839
808660,Private 1BR Apt. in Heart of SF!,1607501,David,,Western Addition,37.78656,-122.44439,Entire home/apt,105,30,225,2019-02-09,2.41,1,364,0,
808919,Cozy Victorian in Alamo Square Area,3022475,Susan,,Western Addition,37.77819,-122.43721,Private room,105,3,117,2021-11-28,1.54,3,338,2,STR-0000427
810315,Private Room With Best Location In city,1504399,"Skt, Teo",,Marina,37.80013,-122.42542,Private room,69,30,23,2019-12-22,0.52,2,118,0,1083921﻿
811374,Perfectly Located Russian Hill Flat,300607,Juliana,,Russian Hill,37.79717,-122.42062,Entire home/apt,105,30,2,2013-03-16,0.02,1,365,0,
813577,Victorian flat in heart of the Mission District,4275408,Mark,,Mission,37.75905,-122.41945,Entire home/apt,110,30,4,2021-09-16,0.40,1,164,4,
819863,"Absolutely Private, Wi Fi, Laundry, Public Parking",4306242,Michael And Polina,,Inner Sunset,37.75868,-122.46912,Entire home/apt,118,3,86,2021-10-19,1.35,2,246,25,STR-0004485
829185,Gorgeously Renovated Coastal Victorian Home,4346130,Shannon,,Mission,37.76956,-122.42483,Entire home/apt,499,3,120,2021-09-06,1.14,2,2,11,STR-0000973
830576,Sunny Pac Heights Studio w BAY VIEW,2350141,Eric,,Pacific Heights,37.79644,-122.42546,Entire home/apt,175,200,2,2013-04-22,0.02,1,363,0,
833149,"Remodeled 1Bed/1Bath, Pet Friendly, Laundry, Patio",4306242,Michael And Polina,,Inner Sunset,37.75989,-122.46688,Entire home/apt,85,30,11,2016-04-30,0.15,2,217,0,
837045,Kid friendly apt near Duboce Park,4374318,Jolie,,Western Addition,37.77028,-122.43156,Entire home/apt,249,2,57,2021-11-27,0.73,2,6,8,STR-0003122
840986,Apartment across from Precita Park!,1666770,Addy And Carlota,,Bernal Heights,37.74781,-122.41202,Entire home/apt,80,30,247,2020-08-03,2.75,1,278,0,STR-0000429
845502,Historic SF Victorian,24215,Rosy,,Western Addition,37.7735,-122.43643,Entire home/apt,895,7,3,2014-06-19,0.03,2,364,0,STR-0000264
851889,Multi Level Loft with Luxurious Patio and Fiber Internet,4447593,Wren,,South of Market,37.77725,-122.40896,Entire home/apt,300,30,62,2020-08-01,0.91,1,88,0,STR-0004055
856123,Private Room in a Stunning Vegan Penthouse Apartment,16382,Mark,,Mission,37.76121,-122.41922,Private room,152,1,172,2021-11-25,2.25,2,78,20,STR-0004023
859310,Queen Bedroom with Full Bathroom,4367968,Xarre & Vanya,,Mission,37.75661,-122.42067,Private room,150,31,7,2017-08-18,0.17,1,364,0,
859336,Cozy & quiet room in bright apartment in Castro,4499134,Anka,,Castro/Upper Market,37.76728,-122.43866,Private room,79,1,371,2021-11-28,3.51,1,46,24,pending
862254,Ashbury Top Floor Apt A5,374909,Eric,,Haight Ashbury,37.76471,-122.44718,Entire home/apt,100,30,2,2021-04-10,0.13,12,311,1,
